2,2,0,0.5009
2,2,1,0.569
2,3,0,0.2691
2,3,1,0.3134
2,4,0,0.2913
2,4,1,0.316
2,5,0,0.29
2,5,1,0.3248
2,6,0,0.3085
2,6,1,0.3394
2,7,0,0.3234
2,7,1,0.3626
2,8,0,0.3433
2,8,1,0.3843
2,9,0,0.3702
2,9,1,0.3948
2,10,0,0.3912
2,10,1,0.4391
2,11,0,0.4319
2,11,1,0.4581
2,12,0,0.454
2,12,1,0.4901
2,13,0,0.4854
2,13,1,0.5096
2,14,0,0.5167
2,14,1,0.5479
3,2,0,0.2749
3,2,1,0.3115
3,3,0,0.542
3,3,1,0.6056
3,4,0,0.2956
3,4,1,0.3345
3,5,0,0.3009
3,5,1,0.3442
3,6,0,0.3205
3,6,1,0.3526
3,7,0,0.3321
3,7,1,0.3695
3,8,0,0.3536
3,8,1,0.3853
3,9,0,0.3667
3,9,1,0.4074
3,10,0,0.408
3,10,1,0.4375
3,11,0,0.4314
3,11,1,0.4685
3,12,0,0.4602
3,12,1,0.4863
3,13,0,0.4853
3,13,1,0.5287
3,14,0,0.5328
3,14,1,0.5579
4,2,0,0.2792
4,2,1,0.3272
4,3,0,0.2967
4,3,1,0.3291
4,4,0,0.5687
4,4,1,0.6296
4,5,0,0.3201
4,5,1,0.3657
4,6,0,0.3361
4,6,1,0.374
4,7,0,0.3522
4,7,1,0.3802
4,8,0,0.3608
4,8,1,0.3962
4,9,0,0.3802
4,9,1,0.4229
4,10,0,0.4096
4,10,1,0.4507
4,11,0,0.441
4,11,1,0.4649
4,12,0,0.4801
4,12,1,0.4984
4,13,0,0.4877
4,13,1,0.5354
4,14,0,0.5476
4,14,1,0.5684
5,2,0,0.2944
5,2,1,0.3417
5,3,0,0.3025
5,3,1,0.3559
5,4,0,0.3221
5,4,1,0.3625
5,5,0,0.5899
5,5,1,0.6566
5,6,0,0.3542
5,6,1,0.3925
5,7,0,0.3643
5,7,1,0.4068
5,8,0,0.3799
5,8,1,0.4205
5,9,0,0.401
5,9,1,0.4392
5,10,0,0.4199
5,10,1,0.4428
5,11,0,0.4433
5,11,1,0.4834
5,12,0,0.4767
5,12,1,0.5052
5,13,0,0.5124
5,13,1,0.5411
5,14,0,0.5593
5,14,1,0.5706
6,2,0,0.3065
6,2,1,0.344
6,3,0,0.3183
6,3,1,0.3624
6,4,0,0.3375
6,4,1,0.3713
6,5,0,0.3595
6,5,1,0.389
6,6,0,0.6208
6,6,1,0.6886
6,7,0,0.3916
6,7,1,0.4209
6,8,0,0.4071
6,8,1,0.439
6,9,0,0.416
6,9,1,0.4567
6,10,0,0.4494
6,10,1,0.4718
6,11,0,0.4557
6,11,1,0.4883
6,12,0,0.4852
6,12,1,0.52
6,13,0,0.5209
6,13,1,0.5555
6,14,0,0.5694
6,14,1,0.5828
7,2,0,0.3226
7,2,1,0.3628
7,3,0,0.3236
7,3,1,0.3623
7,4,0,0.3529
7,4,1,0.3792
7,5,0,0.3596
7,5,1,0.407
7,6,0,0.3845
7,6,1,0.4155
7,7,0,0.6651
7,7,1,0.7018
7,8,0,0.4193
7,8,1,0.4542
7,9,0,0.4391
7,9,1,0.4744
7,10,0,0.4657
7,10,1,0.483
7,11,0,0.4831
7,11,1,0.5063
7,12,0,0.5064
7,12,1,0.5345
7,13,0,0.5358
7,13,1,0.5657
7,14,0,0.5743
7,14,1,0.5933
8,2,0,0.3446
8,2,1,0.3817
8,3,0,0.3585
8,3,1,0.3863
8,4,0,0.3702
8,4,1,0.3974
8,5,0,0.3769
8,5,1,0.4262
8,6,0,0.3992
8,6,1,0.438
8,7,0,0.4184
8,7,1,0.4513
8,8,0,0.7036
8,8,1,0.7354
8,9,0,0.4597
8,9,1,0.4941
8,10,0,0.489
8,10,1,0.5139
8,11,0,0.503
8,11,1,0.5269
8,12,0,0.5224
8,12,1,0.55
8,13,0,0.5505
8,13,1,0.5813
8,14,0,0.582
8,14,1,0.6143
9,2,0,0.3673
9,2,1,0.4078
9,3,0,0.3801
9,3,1,0.408
9,4,0,0.3859
9,4,1,0.4096
9,5,0,0.3929
9,5,1,0.4284
9,6,0,0.4191
9,6,1,0.4435
9,7,0,0.4438
9,7,1,0.4701
9,8,0,0.4671
9,8,1,0.4786
9,9,0,0.7197
9,9,1,0.7627
9,10,0,0.4996
9,10,1,0.5267
9,11,0,0.5201
9,11,1,0.5504
9,12,0,0.5467
9,12,1,0.5733
9,13,0,0.5682
9,13,1,0.5967
9,14,0,0.6024
9,14,1,0.6165
10,2,0,0.4003
10,2,1,0.4189
10,3,0,0.4021
10,3,1,0.436
10,4,0,0.4176
10,4,1,0.4397
10,5,0,0.4156
10,5,1,0.4541
10,6,0,0.4432
10,6,1,0.4634
10,7,0,0.4618
10,7,1,0.4912
10,8,0,0.477
10,8,1,0.515
10,9,0,0.5015
10,9,1,0.5246
10,10,0,0.7578
10,10,1,0.7827
10,11,0,0.5431
10,11,1,0.5654
10,12,0,0.5699
10,12,1,0.5898
10,13,0,0.601
10,13,1,0.6247
10,14,0,0.6278
10,14,1,0.6344
11,2,0,0.4289
11,2,1,0.4638
11,3,0,0.4365
11,3,1,0.4515
11,4,0,0.4454
11,4,1,0.4655
11,5,0,0.4564
11,5,1,0.4725
11,6,0,0.4602
11,6,1,0.4862
11,7,0,0.4868
11,7,1,0.5064
11,8,0,0.5028
11,8,1,0.5208
11,9,0,0.5303
11,9,1,0.5466
11,10,0,0.555
11,10,1,0.5779
11,11,0,0.7872
11,11,1,0.8075
11,12,0,0.5783
11,12,1,0.5955
11,13,0,0.6067
11,13,1,0.6311
11,14,0,0.6356
11,14,1,0.6524
12,2,0,0.4592
12,2,1,0.4754
12,3,0,0.4627
12,3,1,0.4857
12,4,0,0.4693
12,4,1,0.4949
12,5,0,0.4826
12,5,1,0.5126
12,6,0,0.4965
12,6,1,0.517
12,7,0,0.5024
12,7,1,0.5343
12,8,0,0.523
12,8,1,0.5545
12,9,0,0.5497
12,9,1,0.5613
12,10,0,0.5627
12,10,1,0.5934
12,11,0,0.5815
12,11,1,0.5994
12,12,0,0.8027
12,12,1,0.8238
12,13,0,0.6148
12,13,1,0.6343
12,14,0,0.6403
12,14,1,0.6559
13,2,0,0.4931
13,2,1,0.5218
13,3,0,0.4974
13,3,1,0.5176
13,4,0,0.5038
13,4,1,0.5284
13,5,0,0.5189
13,5,1,0.5369
13,6,0,0.528
13,6,1,0.5577
13,7,0,0.536
13,7,1,0.5744
13,8,0,0.5485
13,8,1,0.5721
13,9,0,0.5709
13,9,1,0.5903
13,10,0,0.5921
13,10,1,0.6134
13,11,0,0.6045
13,11,1,0.6254
13,12,0,0.6238
13,12,1,0.6278
13,13,0,0.8351
13,13,1,0.8559
13,14,0,0.652
13,14,1,0.6674
14,2,0,0.5248
14,2,1,0.5634
14,3,0,0.539
14,3,1,0.5569
14,4,0,0.5436
14,4,1,0.562
14,5,0,0.5496
14,5,1,0.5778
14,6,0,0.5678
14,6,1,0.5869
14,7,0,0.5782
14,7,1,0.6081
14,8,0,0.5924
14,8,1,0.616
14,9,0,0.5994
14,9,1,0.6213
14,10,0,0.6305
14,10,1,0.643
14,11,0,0.634
14,11,1,0.6485
14,12,0,0.6456
14,12,1,0.6517
14,13,0,0.651
14,13,1,0.6685
14,14,0,0.8549
14,14,1,0.8791
